Device_id,Name,Type,Accelerator Core,Start Time(us),Duration(us),Wait Time(us),Block Dim
0,aclnnNeg_AsStridedAiCore_AsStrided,N/A,N/A,1780496216335795.930	,10.680,0.170000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496216335806.630	,7.400,0.070000,0
0,aclnnCat_AsStridedAiCore_AsStrided,N/A,N/A,1780496216335814.050	,9.720,0.000000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496216335823.790	,6.480,0.030000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216335830.290	,6.760,0.020000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496216335837.070	,8.760,0.000000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496216335845.850	,13.820,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216335859.690	,3.600,0.180000,0
0,aclnnNeg_AsStridedAiCore_AsStrided,N/A,N/A,1780496216335863.310	,5.660,0.000000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496216335869.010	,2.500,0.090000,0
0,aclnnCat_AsStridedAiCore_AsStrided,N/A,N/A,1780496216335871.530	,5.540,0.000000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496216335877.090	,3.420,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216335880.530	,4.020,0.080000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496216335884.570	,3.240,0.000000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496216335888.990	,12.880,1.260000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496216335901.910	,10.800,0.120000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496216335912.730	,7.360,0.000000,0
0,aclnnInplaceOne_OnesLikeAiCore_OnesLike,N/A,N/A,1780496216335920.110	,16.460,0.000000,0
0,aclnnTriu_Triu_Triu,N/A,N/A,1780496216335936.610	,27.980,0.040000,0
0,aclnnFlashAttentionScore_FlashAttentionScore_FlashAttentionScore,N/A,N/A,1780496216335965.810	,92.700,1.270000,0
0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1780496216336059.530	,13.520,1.050000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216336073.070	,65.220,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496216336138.310	,8.940,0.030000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496216336147.270	,7.440,0.060000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496216336154.750	,16.300,0.060000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496216336172.010	,14.800,0.950000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496216336187.770	,1.260,0.950000,0
0,aclnnRsqrt_RsqrtAiCore_Rsqrt,N/A,N/A,1780496216336189.070	,0.900,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216336190.010	,19.240,0.100000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496216336209.270	,6.920,0.010000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216336216.210	,10.100,0.080000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216336226.330	,123.340,0.000000,0
0,aclnnSilu_SiluAiCore_Swish,N/A,N/A,1780496216336349.690	,14.660,0.160000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216336364.390	,123.260,0.090000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216336487.670	,10.460,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216336498.150	,164.160,0.040000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496216336662.330	,9.420,0.000000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496216336671.770	,7.400,0.080000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496216336679.190	,15.680,0.100000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496216336696.130	,15.840,1.320000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496216336713.090	,1.220,0.910000,0
0,aclnnRsqrt_RsqrtAiCore_Rsqrt,N/A,N/A,1780496216336714.330	,1.100,0.030000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216336715.450	,18.000,0.150000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496216336733.470	,7.100,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216336740.590	,9.900,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216336750.510	,61.780,0.100000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216336812.310	,17.980,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216336830.330	,15.180,0.020000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496216336845.530	,15.100,0.070000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216336860.650	,9.840,0.150000,0
0,aclnnNeg_AsStridedAiCore_AsStrided,N/A,N/A,1780496216336870.510	,10.700,0.000000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496216336881.230	,7.480,0.050000,0
0,aclnnCat_AsStridedAiCore_AsStrided,N/A,N/A,1780496216336888.730	,9.700,0.020000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496216336898.450	,7.040,0.050000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216336905.530	,6.880,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496216336912.450	,8.780,0.120000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496216336921.250	,13.220,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216336934.490	,3.960,0.030000,0
0,aclnnNeg_AsStridedAiCore_AsStrided,N/A,N/A,1780496216336938.470	,5.680,0.040000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496216336944.170	,2.520,0.070000,0
0,aclnnCat_AsStridedAiCore_AsStrided,N/A,N/A,1780496216336946.710	,5.420,0.000000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496216336952.150	,3.200,0.080000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216336955.370	,3.840,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496216336959.230	,3.280,0.160000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496216336963.650	,12.700,1.220000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496216336976.390	,10.520,0.050000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496216336986.930	,8.240,0.000000,0
0,aclnnInplaceOne_OnesLikeAiCore_OnesLike,N/A,N/A,1780496216336995.190	,15.020,0.010000,0
0,aclnnTriu_Triu_Triu,N/A,N/A,1780496216337010.230	,27.120,0.000000,0
0,aclnnFlashAttentionScore_FlashAttentionScore_FlashAttentionScore,N/A,N/A,1780496216337038.730	,94.920,1.380000,0
0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1780496216337134.730	,13.820,1.080000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216337148.570	,64.700,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496216337213.290	,8.800,0.050000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496216337222.130	,7.360,0.200000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496216337229.510	,16.340,0.000000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496216337247.250	,15.240,1.410000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496216337263.630	,1.160,1.260000,0
0,aclnnRsqrt_RsqrtAiCore_Rsqrt,N/A,N/A,1780496216337264.810	,0.940,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216337265.770	,19.520,0.060000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496216337285.310	,7.000,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216337292.330	,12.620,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216337304.970	,121.820,0.130000,0
0,aclnnSilu_SiluAiCore_Swish,N/A,N/A,1780496216337426.830	,14.520,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216337441.370	,123.340,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216337564.730	,10.260,0.160000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216337575.030	,164.100,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496216337739.150	,11.220,0.150000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496216337750.390	,7.840,0.030000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496216337758.250	,16.000,0.000000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496216337775.150	,16.080,1.000000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496216337792.130	,1.240,0.920000,0
0,aclnnRsqrt_RsqrtAiCore_Rsqrt,N/A,N/A,1780496216337793.390	,1.120,0.010000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216337794.530	,18.960,0.000000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496216337813.510	,7.220,0.040000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216337820.750	,11.600,0.030000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216337832.390	,63.140,0.150000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216337895.550	,17.580,0.000000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216337913.170	,16.680,0.170000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496216337929.870	,15.160,0.000000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216337945.050	,9.900,0.090000,0
0,aclnnNeg_AsStridedAiCore_AsStrided,N/A,N/A,1780496216337954.990	,10.780,0.100000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496216337965.790	,7.300,0.000000,0
0,aclnnCat_AsStridedAiCore_AsStrided,N/A,N/A,1780496216337973.110	,9.800,0.000000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496216337982.930	,6.500,0.200000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216337989.470	,6.940,0.000000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496216337996.430	,8.740,0.060000,0
0,aclnnMul_TransposeAiCore_Transpose,N/A,N/A,1780496216338005.190	,12.840,0.010000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216338018.050	,3.780,0.000000,0
0,aclnnNeg_AsStridedAiCore_AsStrided,N/A,N/A,1780496216338021.850	,5.700,0.000000,0
0,aclnnNeg_NegAiCore_Neg,N/A,N/A,1780496216338027.570	,2.520,0.050000,0
0,aclnnCat_AsStridedAiCore_AsStrided,N/A,N/A,1780496216338030.110	,5.180,0.000000,0
0,aclnnCat_ConcatD_ConcatD,N/A,N/A,1780496216338035.310	,3.300,0.070000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216338038.650	,3.680,0.200000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496216338042.350	,3.240,0.000000,0
0,aclnnCat_TransposeAiCore_Transpose,N/A,N/A,1780496216338046.790	,12.180,1.260000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496216338058.990	,10.680,0.070000,0
0,aclnnInplaceCopy_BroadcastToAiCore_BroadcastTo,N/A,N/A,1780496216338069.690	,6.980,0.070000,0
0,aclnnInplaceOne_OnesLikeAiCore_OnesLike,N/A,N/A,1780496216338076.690	,15.100,0.020000,0
0,aclnnTriu_Triu_Triu,N/A,N/A,1780496216338091.810	,27.560,0.000000,0
0,aclnnFlashAttentionScore_FlashAttentionScore_FlashAttentionScore,N/A,N/A,1780496216338120.670	,92.600,1.440000,0
0,aclnnInplaceCopy_TransposeAiCore_Transpose,N/A,N/A,1780496216338214.370	,14.600,0.900000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216338228.990	,64.180,0.150000,0
0,aclnnAdd_AddAiCore_Add,N/A,N/A,1780496216338293.210	,8.740,0.070000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496216338301.990	,7.340,0.010000,0
0,aclnnPowTensorScalar_PowsAiCore_Pows,N/A,N/A,1780496216338309.350	,16.160,0.000000,0
0,aclnnMean_ReduceMeanAiCore_ReduceMean,N/A,N/A,1780496216338326.890	,15.920,1.590000,0
0,aclnnAdds_AddAiCore_Add,N/A,N/A,1780496216338343.850	,1.220,0.830000,0
0,aclnnRsqrt_RsqrtAiCore_Rsqrt,N/A,N/A,1780496216338345.110	,0.960,0.030000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216338346.090	,19.620,0.040000,0
0,aclnnCast_CastAiCore_Cast,N/A,N/A,1780496216338365.730	,6.940,0.130000,0
0,aclnnMul_MulAiCore_Mul,N/A,N/A,1780496216338372.690	,10.180,0.060000,0
0,aclnnMatmul_MatMulCommon_MatMulV2,N/A,N/A,1780496216338382.910	,122.320,0.070000,0
0,aclnnSilu_SiluAiCore_Swish,N/A,N/A,1780496216338505.250	,13.340,0.000000,0
